Title,Link,Snippet,Summary,Info,Processed,Query
"… DE DESIGUALDAD, EMPOBRECIMIENTO Y DESARROLLO SOCIAL EN DOS COMUNIDADES PRODUCTORAS DE MEZCAL ARTESANAL DE OAXACA",http://ru.iiec.unam.mx/4738/,"… En Oaxaca, la elaboración de mezcal involucra ocho especies y 17 formas protegidas o silvestres, la mayor producción se da en la “región del mezcal” de … más pobres de México y se …","JY López Cruz, D Ortiz Hernández, Y Donají… - 2019 - ru.iiec.unam.mx","{'summary': 'JY López Cruz, D Ortiz Hernández, Y Donají… - 2019 - ru.iiec.unam.mx'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Red de valor de producción y comercialización del mezcal artesanal en Oaxaca,https://revistas.uclave.org/index.php/asa/article/view/3552,"… of value of production and marketing of artisanal mezcal in Oaxaca,"" located in the San Luis … of the characteristics of the underlying network of value mezcal line, concerning the lack of …","GP Vela - Agroindustria, Sociedad y Ambiente, 2014 - revistas.uclave.org","{'summary': 'GP Vela - Agroindustria, Sociedad y Ambiente, 2014 - revistas.uclave.org'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"… DE LA REGIÓN MIXTECA DE OAXACA/DIAGNOSIS OF THE MAGUEY-MEZCAL CHAIN, IN THREE JOINT VILLAGES OF THE MIXTECA REGION OF OAXACA",https://revistas.unica.cu/index.php/uciencia/article/view/1945,… to inventory the production of maguey and mezcal. As results … mezcal y de productores de planta de maguey en la región … Mezcal en el estado de Oaxaca y no para todo el estado en …,"KMY Bazán, CE Tinoco, GAM Gutiérrez - Universidad & Ciencia, 2021 - revistas.unica.cu","{'summary': 'KMY Bazán, CE Tinoco, GAM Gutiérrez - Universidad & Ciencia, 2021 - revistas.unica.cu'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
RED DE VALOR DE PRODUCCIÓN Y COMERCIALIZACIÓN DEL,http://bdigital.ula.ve/storage/pdf/asa/n3/art04.pdf,"… of value of production and marketing of artisanal mezcal in Oaxaca,"" located in the San Luis … of the characteristics of the underlying network of value mezcal line, concerning the lack of …",MAEN OAXACA - bdigital.ula.ve,{'summary': 'MAEN OAXACA - bdigital.ula.ve'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Proactividad ambiental y desempeño en la industria del mezcal del estado de Oaxaca y la influencia de los stakeholders,http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/249,"… Mexicana con mayor índice de pobreza, pero de las tres entidades federativas más pobres de México, Oaxaca ocupa el primer lugar; la pobreza y la marginación son bastante agudas …",DJ Ramos Baños - 2015 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'DJ Ramos Baños - 2015 - literatura.ciidiroaxaca.ipn.mx'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Estudio y aplicación de los desechos del mezcal en bloques de tierra cruda, para construcción en el estado de Oaxaca",https://repositorio.xoc.uam.mx/jspui/handle/123456789/398,"… en pueblos productores de mezcal del estado de Oaxaca, desde el año 2014 fue posible aprender una técnica de construcción en tierra que utiliza los residuos de mezcal para hacer …",A Montes González - 2019 - repositorio.xoc.uam.mx,{'summary': 'A Montes González - 2019 - repositorio.xoc.uam.mx'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Sustentabilidad y agricultura en la “región del mezcal” de Oaxaca* Sustainability and agriculture in the “mezcal region” of Oaxaca,https://pdfs.semanticscholar.org/fbad/dc036b925bd407a4522847584f8c012fb7cf.pdf,"… Centrales del estado de Oaxaca, en el que se ubica la “región del mezcal” constituida por … Sostenibilidad y pobreza en las unidades socioeconómicas campesinas de la “Región del …","JA Bautista, MA Smit - pdfs.semanticscholar.org","{'summary': 'JA Bautista, MA Smit - pdfs.semanticscholar.org', 'authors': [{'name': 'MA Smit', 'link': 'https://scholar.google.com/citations?user=C7PhklgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=C7PhklgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'C7PhklgAAAAJ'}]}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Análisis de la competitividad exportadora de las MIPyMES productoras de mezcal, ubicadas en los estados de Oaxaca y Michoacán, México, hacia el mercado de los …",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/6467,"… mezcal ubicadas en los municipios de Santiago Matatlán y Santa Catarina Minas del estado de Oaxaca, … representativa de MIPYMES productoras de mezcal ubicadas en las regiones …",E Salinas García - 2021 - bibliotecavirtual.dgb.umich.mx,{'summary': 'E Salinas García - 2021 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Denominación de origen Mezcal en Oaxaca: sus transformaciones en los canales de comercialización y la evolución del consumo,http://publicaciones.eco.uaslp.mx/VOL19/Volumen_11.0_3.PDF,Perspectivas_XI_I (1).3.3 Page 1 Denominación de origen Mezcal en Oaxaca: sus transformaciones en los canales de comercialización y la evolución del consumo Nadia Viridiana …,NVV Vera - publicaciones.eco.uaslp.mx,{'summary': 'NVV Vera - publicaciones.eco.uaslp.mx'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
PRÁCTICAS DE INNOVACIÓN EN LA INDUSTRIA DE MEZCAL ARTESANAL DEL ESTADO DE OAXACA PARA EL DESARROLLO FUTURO DE UNA …,http://132.248.164.227/congreso/docs/xxiv/docs/4.08.pdf,"… en la pequeña agroindustria de mezcal artesanal del Estado de Oaxaca, aunque pudo … a la práctica, lo que aunado a los pobres resultados obtenidos en las prácticas y frecuencia …",CLG Fernández - 132.248.164.227,{'summary': 'CLG Fernández - 132.248.164.227'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"… de la producción artesanal de mezcal en la Región del mezcal de Oaxaca, México* The decline of craft production of mezcal in the Region of mezcal in Oaxaca …",https://pdfs.semanticscholar.org/7c90/a7f380847ececeb7eff6db66b37265ec6e45.pdf,"… of mezcal in the ""region of mezcal"" (RM) of Oaxaca we are … with the demand for mezcal maguey Angustifolia Haw by the … of traditional technology of making mezcal, the decline and …","JA Bautista, SO Cirilo, ET Melchor - pdfs.semanticscholar.org","{'summary': 'JA Bautista, SO Cirilo, ET Melchor - pdfs.semanticscholar.org'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
El sistema de gestión ambiental informal y la ventaja competitiva en costos de diferenciación y crecimiento empresarial de los negocios de mezcal de Oaxaca,http://148.204.117.30/jspui/handle/LITER_CIIDIROAX/435,"… por desafíos importantes como los altos niveles de pobreza, informalidad, tasas bajas de participación … Los negocios de mezcal de Oaxaca son parte del porcentaje de PyMEs en …",M González Cruz - 2019 - 148.204.117.30,{'summary': 'M González Cruz - 2019 - 148.204.117.30'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Evaluación de sustentabilidad en sistemas de producción de maguey-mezcal artesanal en el Municipio de Villa Sola de Vega, Oaxaca",http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/469,"… The handcrafted maguey-mezcal production system in Villa … of the handcrafted maguey-mezcal agroecosystem. The … to the production of magueymezcal, 36 of them distill in clay …",AC Ríos Colín - 2016 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'AC Ríos Colín - 2016 - literatura.ciidiroaxaca.ipn.mx'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Las prácticas de gestión de tecnología y el conocimiento tradicional en las empresas productoras de mezcal artesanal en Oaxaca,http://132.248.164.227/congreso/docs/xxiii/docs/2.07.pdf,… )  Oaxaca … Mezcal. El objetivo de esta investigación es analizar las prácticas de gestión tecnológica en las empresas productoras de mezcal artesanal ubicadas en el Estado de Oaxaca …,"CLG Fernández, MA Herrera… - … Nacional Autónoma de …, 2018 - 132.248.164.227","{'summary': 'CLG Fernández, MA Herrera… - … Nacional Autónoma de …, 2018 - 132.248.164.227'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"El Desempeño de los Pequeños Negocios de Mezcal de Oaxaca, bajo el Enfoque de la Mezcla de Mercadotecnia",http://148.216.29.53/index.php/rges/article/view/12,objetivo de esta investigación es analizar la relación entre la mezcla de mercadotecnia y el desempeño de los pequeños negocios productores de mezcal. En los negocios de …,"MLN Delgado, JCJ Castañeda - Revista de Gestión Empresarial y …, 2016 - 148.216.29.53","{'summary': 'MLN Delgado, JCJ Castañeda - Revista de Gestión Empresarial y …, 2016 - 148.216.29.53', 'authors': [{'name': 'JCJ Castañeda', 'link': 'https://scholar.google.com/citations?user=dR1f3wsAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=dR1f3wsAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'dR1f3wsAAAAJ'}]}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"PROYECTO DE EXPORTACIÓN DE MEZCAL ARTESANAL DE OAXACA A SANTIAGO DE CHILE, 2016.",http://ri.uaemex.mx/handle/20.500.11799/94474,"… La capacidad de Oaxaca para la producción del mezcal artesanal es posible gracias a la … Se debe recordar, que el mezcal es una de las bebidas mexicanas con más reconocimiento …","DI PALACIOS REYES, D BRITO LOPEZ, M BETSABEE… - ri.uaemex.mx","{'summary': 'DI PALACIOS REYES, D BRITO LOPEZ, M BETSABEE… - ri.uaemex.mx'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Caracterización de la producción de maguey en el Distrito de Miahuatlán, Oaxaca",http://www.scielo.org.mx/scielo.php?pid=S2007-09342019000200365&script=sci_arttext,… La ‘región del mezcal’ en el estado de Oaxaca comprende siete … La elaboración de mezcal en Oaxaca involucra ocho … Sostenibilidad y pobreza en las unidades socioeconómicas …,"V Cuevas Reyes, BI Sánchez Toledano… - Revista mexicana de …, 2019 - scielo.org.mx","{'summary': 'V Cuevas Reyes, BI Sánchez Toledano… - Revista mexicana de …, 2019 - scielo.org.mx', 'authors': [{'name': 'V Cuevas Reyes', 'link': 'https://scholar.google.com/citations?user=826iqgIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=826iqgIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '826iqgIAAAAJ'}, {'name': 'BI Sánchez Toledano', 'link': 'https://scholar.google.com/citations?user=xiY15_sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xiY15_sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xiY15_sAAAAJ'}]}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Socioeconomic and environmental effects of overproduction of maguey mezcalero in the mezcal region of Oaxaca, México",http://www.scielo.org.mx/scielo.php?pid=S1870-54722017000400635&script=sci_arttext&tlng=en,"… Sostenibilidad y pobreza en las unidades socioeconómicas campesinas de la Región del Mezcal en Oaxaca. In: Wences, R; Sampedro, L; López, R., y JL Rosas (comp). Problemática …","JA Bautista, AA Antonio-Jose… - Agricultura, sociedad y …, 2017 - scielo.org.mx","{'summary': 'JA Bautista, AA Antonio-Jose… - Agricultura, sociedad y …, 2017 - scielo.org.mx'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Estrategias de comercialización de productos tradicionales oaxaqueños. Un estudio exploratorio desde la perspectiva del comercio justo,https://repositoriodigital.ipn.mx/handle/123456789/21906,… El 76% de sus habitantes viven en condiciones de extrema pobreza y marginación. En Oaxaca existen casi 16 grupos étnicos que hablan una lengua indígena y que su principal …,A Toledo-López - 2015 - repositoriodigital.ipn.mx,{'summary': 'A Toledo-López - 2015 - repositoriodigital.ipn.mx'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Metodología para la comercialización de un producto genuino mexicano (mezcal de Oaxaca) al mercado Chino.,https://www.academia.edu/download/43000803/Tesis_Completa.pdf,"… Mezcal a nivel global, presentamos este proyecto de tesis “Estrategias de comercialización de mezcal de Oaxaca … de las entidades federativas más pobres de México que se localiza al …",DE MEXICO - 2009 - academia.edu,{'summary': 'DE MEXICO - 2009 - academia.edu'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
MEZCAL MICHOACANO: DE SU ORIGEN A SUS ESTRATEGIAS DE COMERCIALIZACIÓN. UNA APROXIMACIÓN,https://www.researchgate.net/profile/Jorge-Restrepo-Morales/publication/270903848_MODELING_OF_THE_RISKS_IN_SUPPLY_LOGISTICS_CASE_STUDY_INVENTORY_MANAGEMENT_IN_A_TRADING_COMPANY/links/595063a2a6fdccebfa69f402/MODELING-OF-THE-RISKS-IN-SUPPLY-LOGISTICS-CASE-STUDY-INVENTORY-MANAGEMENT-IN-A-TRADING-COMPANY.pdf#page=1393,"… mezcal michoacano pueda competir con mezcales que llevan en el mercado nacional e internacional por más tiempo que el michoacano, como lo es el mezcal de Oaxaca, … en pobreza. …","VH Silva, YC García - IJMMR, 2015 - researchgate.net","{'summary': 'VH Silva, YC García - IJMMR, 2015 - researchgate.net'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
De Magueyes y Patrimonialización: la Denominación de Origen Mezcal1,https://www.academia.edu/download/68449703/Memorias_7_CongresoMagueyPulque.pdf#page=130,"… á la vida de los pobres. A más … Oaxaca; conforme se van inscribiendo más municipios de diversos estados, se van patrimonializando más territorios, ya sea por la producción de mezcal …",RU Flores - Memorias del - academia.edu,{'summary': 'RU Flores - Memorias del - academia.edu'},2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Propuesta metodológica para la medición de la competitividad del mezcal michoacano,http://rfcca.umich.mx/index.php/rfcca/article/view/1,"… muy altos de pobreza entre sus pobladores. … con mezcales que llevan en el mercado nacional e internacional por más tiempo que el michoacano, como lo es el mezcal de Oaxaca, este …","VH Silva, YC García - Revista de la Facultad de Contaduría y …, 2017 - rfcca.umich.mx","{'summary': 'VH Silva, YC García - Revista de la Facultad de Contaduría y …, 2017 - rfcca.umich.mx'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Impacto del mezcal michoacano y su productividad con la denominación de origen,https://www.researchgate.net/profile/Juan-Flores-Preciado/publication/287206430_Investigacion_en_las_ciencias_de_la_gestion_innovacion_competitividad_y_tecnologias_de_informacion/links/5673481308ae04d9b099ce70/Investigacion-en-las-ciencias-de-la-gestion-innovacion-competitividad-y-tecnologias-de-informacion.pdf#page=353,"… con altos porcentajes de pobreza entre sus pobladores. … con mezcales que llevan en el mercado nacional e internacional más tiempo que el michoacano, como el mezcal de Oaxaca, …","VH Silva, GP Morelos - Investigación en las ciencias de la gestión …, 2015 - researchgate.net","{'summary': 'VH Silva, GP Morelos - Investigación en las ciencias de la gestión …, 2015 - researchgate.net'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Evaluación financiera de producción de agave y mezcal: caso de estudio Caltepec, Puebla",https://dialnet.unirioja.es/servlet/articulo?codigo=7845332,"… exportaciones de mezcal crecieron a … pobreza y vive de la agricultura. En este sentido, es necesario analizar las oportunidades que pudiera generar la producción de agave y mezcal, …","MF Varela, LEC Tovar - Revista mexicana de ciencias agrícolas, 2021 - dialnet.unirioja.es","{'summary': 'MF Varela, LEC Tovar - Revista mexicana de ciencias agrícolas, 2021 - dialnet.unirioja.es'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Crecimiento de plántulas de dos especies de mezcal en función del tipo de suelo y nivel de fertilización,http://www.scielo.org.mx/scielo.php?pid=S0187-73802013000400004&script=sci_arttext,… a pesar de que se emplean para producir mezcal. En este estudio se evaluó en invernadero … Mixteca de Oaxaca estos agaves son objeto de recolección para la elaboración de mezcal. …,"S Martínez-Ramírez, A Trinidad-Santos… - Revista fitotecnia …, 2013 - scielo.org.mx","{'summary': 'S Martínez-Ramírez, A Trinidad-Santos… - Revista fitotecnia …, 2013 - scielo.org.mx'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
Empresas rurales sustentables en la Sierra Sur del estado de Oaxaca. Un estudio de caso,https://www.redalyc.org/pdf/2631/263139243018.pdf,"… -mezcal, considerando una organización de productores artesanales de la región Sierra Sur del Estado de Oaxaca … Las difíciles condiciones de pobreza y marginación social de gran …","PD Férman, GGD Férman, DR Torres - Revista Mexicana de Ciencias …, 2015 - redalyc.org","{'summary': 'PD Férman, GGD Férman, DR Torres - Revista Mexicana de Ciencias …, 2015 - redalyc.org'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Vinculación al mercado y competitividad de unidades campesinas en situación de pobreza en Oaxaca, Guerrero y Chiapas",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342016001103115,"… de pobreza, 40% en pobreza moderada y 5% en pobreza extrema. En los estados de Chiapas, Guerrero y Oaxaca … de población en condiciones de pobreza, la agricultura constituye la …","R Rodríguez-Hernández, M Morales-Guerra… - Revista mexicana de …, 2016 - scielo.org.mx","{'summary': 'R Rodríguez-Hernández, M Morales-Guerra… - Revista mexicana de …, 2016 - scielo.org.mx'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"… en situación de pobreza en Oaxaca, Guerrero y Chiapas* Market linkages and competitiveness of farming units in poverty in Oaxaca, Guerrero and Chiapas",https://www.academia.edu/download/46567039/RODRIGUEZ_ET_AL_VINCULACION_MERCADO_2016.pdf,"… de pobreza, 40% en pobreza moderada y 5% en pobreza extrema. En los estados de Chiapas, Guerrero y Oaxaca … de población en condiciones de pobreza, la agricultura constituye la …","R Rodríguez-Hernández, M Morales-Guerra… - academia.edu","{'summary': 'R Rodríguez-Hernández, M Morales-Guerra… - academia.edu'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
La industria informal del mezcal bacanora,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000100006,… en los índices regionales de pobreza y una tendencia demográfica … Mezcal fue apropiada para designar al licor tradicional de la región comprendida por los estados de Oaxaca…,"V Salazar Solano, A Mungaray Lagarda - … sociales (Hermosillo, Son.), 2009 - scielo.org.mx","{'summary': 'V Salazar Solano, A Mungaray Lagarda - … sociales (Hermosillo, Son.), 2009 - scielo.org.mx', 'authors': [{'name': 'V Salazar Solano', 'link': 'https://scholar.google.com/citations?user=0r8Dkz4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=0r8Dkz4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '0r8Dkz4AAAAJ'}, {'name': 'A Mungaray Lagarda', 'link': 'https://scholar.google.com/citations?user=TnrV2xUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=TnrV2xUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'TnrV2xUAAAAJ'}]}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
The community of arbuscular mycorrhizal fungi (Glomeromycota) associated with mezcal agaves from Oaxaca and its relationship with some soil characteristics,http://www.scielo.org.mx/scielo.php?pid=S1870-34532019000100615&script=sci_abstract&tlng=en,… La producción del mezcal es una actividad agroindustrial de relevancia en Oaxaca y los pobladores emplean por lo menos 8 especies de agaves con diversos tipos de manejo. Agave …,"I Reyes-Jaramillo, E Chimal-Sanchez… - Revista Mexicana de …, 2019 - scielo.org.mx","{'summary': 'I Reyes-Jaramillo, E Chimal-Sanchez… - Revista Mexicana de …, 2019 - scielo.org.mx'}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Producción de pitaya como alternativa de desarrollo local en Acaquizapán, Santiago Chazumba, Oaxaca",http://ru.iiec.unam.mx/2862/,"… colorantes artificiales que son empleados en la elaboración de gelatina, yogurt y mezcal. … capacidad para sostener niveles de pobreza por debajo de los reportados para la entidad. …","PC Rojas Pérez, AS Gijón Cruz, YJ Luis García - 2015 - ru.iiec.unam.mx","{'summary': 'PC Rojas Pérez, AS Gijón Cruz, YJ Luis García - 2015 - ru.iiec.unam.mx', 'authors': [{'name': 'AS Gijón Cruz', 'link': 'https://scholar.google.com/citations?user=0Wu5qI0AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=0Wu5qI0AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '0Wu5qI0AAAAJ'}]}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
"Análisis de los sistemas producto limón, mango, café, coco, jamaica y maguey mezcal en el estado de Guerrero, México.",https://ameicoco.org/Panel/Code/controllers/uploads/rt-1313.pdf,"… así en la permanencia de condiciones de pobreza de los productores cafetaleros. … en los estados de Veracruz con 2,200, oaxaca con 1,790 y Morelos con 2,400 pesos por tonelada. …","CI Mamani Oño, G Almaguer Vargas - Textual, 2011 - ameicoco.org","{'summary': 'CI Mamani Oño, G Almaguer Vargas - Textual, 2011 - ameicoco.org', 'authors': [{'name': 'G Almaguer Vargas', 'link': 'https://scholar.google.com/citations?user=85RvTsQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=85RvTsQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '85RvTsQAAAAJ'}]}",2022-03-17 11:12:18 UTC,mezcal pobreza oaxaca
