Title,Link,Snippet,Summary,Info,Processed,Query
El mezcal y su importancia para el desarrollo economico del estado de Oaxaca. El sector exportador: retos y oportunidades en el mercado de la Union Europea,http://catarina.udlap.mx/u_dl_a/tales/documentos/lri/salvatierra_g_a/resumen.html,… Esta tesis surge de la preocupación por el desarrollo (palabra clave) económico y la … del mezcal (palabra clave) en el estado de Oaxaca (palabra clave) para lograr dicho desarrollo de …,AS Garcia - 2003 - catarina.udlap.mx,{'summary': 'AS Garcia - 2003 - catarina.udlap.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"TECNIFICACIÓN DEL PROCESO DE PRODUCCIÓN DE MEZCAL EN EL ESTADO DE OAXACA, MÉXICO.",http://dspace.aeipro.com/xmlui/handle/123456789/2122,"… Hace pocos años, se inició una etapa de desarrollo de tecnología, para la producción de mezcal en esta región, por parte de distintas instituciones, entre las que se encuentra el …","M Hidalgo Reyes, P Cruz Meza, LM Pérez Hernández - 2010 - dspace.aeipro.com","{'summary': 'M Hidalgo Reyes, P Cruz Meza, LM Pérez Hernández - 2010 - dspace.aeipro.com'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Oaxaca y sus regiones productoras de mezcal: Un análisis desde cadenas globales de valor,https://www.revistas.una.ac.cr/index.php/perspectivasrurales/article/view/9286,"… Esta empresa incluso tiene una vocación hacia el desarrollo comunitario, pues actualmente se ha iniciado la construcción de una biblioteca pública con recursos obtenidos de la …","NVV Vera, PP Akaki - Perspectivas Rurales Nueva Época, 2017 - revistas.una.ac.cr","{'summary': 'NVV Vera, PP Akaki - Perspectivas Rurales Nueva Época, 2017 - revistas.una.ac.cr', 'authors': [{'name': 'PP Akaki', 'link': 'https://scholar.google.com/citations?user=lGSrAxQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=lGSrAxQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'lGSrAxQAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Cadena de Valor del mezcal en Oaxaca, desde la perspectiva de la co-creación de valor sustentable",https://repositoriodigital.ipn.mx/handle/123456789/22393,"… la demanda del mezcal en mercado nacional e internacional, lo que supone que será uno de los principales ejes para el desarrollo de Oaxaca, en las regiones del mezcal, donde está …",A Toledo-López - 2016 - repositoriodigital.ipn.mx,{'summary': 'A Toledo-López - 2016 - repositoriodigital.ipn.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
… de pequeños productores de mezcal de tres comunidades en Oaxaca/mezcal small producers value chain and market participation of three communities in Oaxaca,https://revistas.unica.cu/index.php/uciencia/article/view/1316,"… En Oaxaca, la producción del mezcal es una de sus … del mezcal en mercado nacional e internacional, lo que supone que será uno de los principales ejes para el desarrollo de Oaxaca, …","DLG Cruz, AT López, TC Escamirosa - Universidad & Ciencia, 2019 - revistas.unica.cu","{'summary': 'DLG Cruz, AT López, TC Escamirosa - Universidad & Ciencia, 2019 - revistas.unica.cu'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Ingeniería básica de una planta para la industria del mezcal en Mitla, Tlacolula, Oaxaca",http://148.204.117.30/jspui/handle/LITER_CIIDIROAX/71,"… mezcal es una actividad predominantemente artesanal, desarrollada en la denominada región del mezcal en el estado de Oaxaca… de mezcal, en este trabajo se desarrolló la ingeniería …",R Morales Rodríguez - 2008 - 148.204.117.30,{'summary': 'R Morales Rodríguez - 2008 - 148.204.117.30'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Las tensiones en la denominación de origen del mezcal en Oaxaca, México",https://www.researchgate.net/profile/Maria-De-Lourdes-Flores/publication/358458610_Las_tensiones_denominacion_de_origen_del_mezcal_Oaxaca/links/6203354482638c2de5205271/Las-tensiones-denominacion-de-origen-del-mezcal-Oaxaca.pdf,"… a la exclusión y detonando obstáculos en su desarrollo social y económico. Un primer … la producción de mezcal, su desarrollo social, cultural y económico en Oaxaca, elementos …","MLF López, ES Osorio, AV Elorza, JP Núñez - Tlamati, 2018 - researchgate.net","{'summary': 'MLF López, ES Osorio, AV Elorza, JP Núñez - Tlamati, 2018 - researchgate.net', 'authors': [{'name': 'MLF López', 'link': 'https://scholar.google.com/citations?user=P1Upr84AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=P1Upr84AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'P1Upr84AAAAJ'}, {'name': 'ES Osorio', 'link': 'https://scholar.google.com/citations?user=Ogoiy1YAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Ogoiy1YAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Ogoiy1YAAAAJ'}, {'name': 'AV Elorza', 'link': 'https://scholar.google.com/citations?user=PZ8vorAAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=PZ8vorAAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'PZ8vorAAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Análisis de la competitividad exportadora de los productores de mezcal de Oaxaca y Michoacán al mercado de los Estados Unidos,https://revistaespacios.com/a21v42n21/21422102.html,"… the export competitiveness of the mezcal-producing MSMEs from the states of Oaxaca and Michoacán, … of mezcal-producing companies, but not the Organizational Structure variable. …","S Esteban, A Jorge - Revista ESPACIOS, 2021 - revistaespacios.com","{'summary': 'S Esteban, A Jorge - Revista ESPACIOS, 2021 - revistaespacios.com'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"… de la producción artesanal de mezcal en la Región del mezcal de Oaxaca, México* The decline of craft production of mezcal in the Region of mezcal in Oaxaca …",https://pdfs.semanticscholar.org/7c90/a7f380847ececeb7eff6db66b37265ec6e45.pdf,"… of mezcal in the ""region of mezcal"" (RM) of Oaxaca we are … associated with the demand for mezcal maguey Angustifolia Haw by … sobre el desarrollo agroindustrial del mezcal en Oaxaca. …","JA Bautista, SO Cirilo, ET Melchor - pdfs.semanticscholar.org","{'summary': 'JA Bautista, SO Cirilo, ET Melchor - pdfs.semanticscholar.org'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Las prácticas de gestión de tecnología y el conocimiento tradicional en las empresas productoras de mezcal artesanal en Oaxaca,http://132.248.164.227/congreso/docs/xxiii/docs/2.07.pdf,… )  Oaxaca … Mezcal. El objetivo de esta investigación es analizar las prácticas de gestión tecnológica en las empresas productoras de mezcal artesanal ubicadas en el Estado de Oaxaca …,"CLG Fernández, MA Herrera… - … Nacional Autónoma de …, 2018 - 132.248.164.227","{'summary': 'CLG Fernández, MA Herrera… - … Nacional Autónoma de …, 2018 - 132.248.164.227'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Red de valor de producción y comercialización del mezcal artesanal en Oaxaca,https://revistas.uclave.org/index.php/asa/article/view/3552,"… comercialización del mezcal artesanal en Oaxaca”, ubicado … del Equipo de Competitividad y Desarrollo Sustentable “A” … base de la red de valor del mezcal, lo concerniente a la falta …","GP Vela - Agroindustria, Sociedad y Ambiente, 2014 - revistas.uclave.org","{'summary': 'GP Vela - Agroindustria, Sociedad y Ambiente, 2014 - revistas.uclave.org'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Análisis de la dinámica de la ruta turística caminos del mezcal como producto turístico integrador en el estado de Oaxaca,https://www.eumed.net/rev/caribe/2020/05/dinamica-ruta-turistica.html,"… implementar como estrategia de desarrollo diez rutas turísticas, … pretende la detonación de desarrollo económico en 53 … la ruta de Caminos del Mezcal con un enfoque metodológico …","ML García Contreras, JC Torres Valdez… - Caribeña de Ciencias …, 2020 - eumed.net","{'summary': 'ML García Contreras, JC Torres Valdez… - Caribeña de Ciencias …, 2020 - eumed.net'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"… DE MEZCAL EN VILLA SOLA DE VEGA, OAXACA/INVENTORY OF WILD AGAVES USED IN THE PREPARATION OF MEZCAL IN VILLA SOLA DE VEGA, OAXACA",https://revistas.unica.cu/index.php/uciencia/article/view/2037,"… como materia prima para la elaboración de mezcal, bebida que … se desarrolló en el municipio de Villa Sola de Vega, Oaxaca, … a cabo en compañía de productores de mezcal, quienes …","AAN Reyes, CE Tinoco, RR García - Universidad & Ciencia, 2021 - revistas.unica.cu","{'summary': 'AAN Reyes, CE Tinoco, RR García - Universidad & Ciencia, 2021 - revistas.unica.cu'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Innovación en la cadena agroindustrial de mezcal en tres municipios en Oaxaca, México",https://www.redalyc.org/journal/290/29063446010/html/,"… De los agaves que dan origen al mezcal, México cuenta con una gran diversidad por lo que … de mezcal, Oaxaca ocupa el primer lugar en producción y diversidad de mezcales (…","A Espejel García, A Barrera Rodríguez… - Revista Venezolana de …, 2019 - redalyc.org","{'summary': 'A Espejel García, A Barrera Rodríguez… - Revista Venezolana de …, 2019 - redalyc.org'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"… GEOGRÁFICA PROTEGIDA, PARA EL MEZCAL TOBALÁ PROVENIENTE DE A. POTATORUM ZUCC., EN UNA MICROREGIÓN MARGINADA DE OAXACA, MÉXICO …",https://revistas.unica.cu/index.php/uciencia/article/view/1311/0,"… vez más como una herramienta de desarrollo. No existen suficientes … Mezcal Tobalá a partir del Agave Potatorum Zucc», en la microrregión de Mixteca–Zapoteca (Mix–Za), de Oaxaca …","CE Tinoco, GAM Gutiérrez, DLG Cruz - Universidad & Ciencia, 2019 - revistas.unica.cu","{'summary': 'CE Tinoco, GAM Gutiérrez, DLG Cruz - Universidad & Ciencia, 2019 - revistas.unica.cu'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"… SUSTAINABILITY ASSESSMENT IN MAGUEY-MEZCAL ARTESANAL PRODUCTION SYSTEMS, IN THE MUNICIPALITY OF VILLA SOLA DE VEGA, OAXACA …",https://www.revista.ccba.uady.mx/ojs/index.php/TSA/article/view/4105,"… social del planeta Tierra es lo esencia del desarrollo sustentable, una idea que surgió a principios … sociales y políticos que estaban dando forma a la agenda de desarrollo sustentable …","AC Rios-Colín, J Ruiz-Vega… - Tropical and …, 2022 - revista.ccba.uady.mx","{'summary': 'AC Rios-Colín, J Ruiz-Vega… - Tropical and …, 2022 - revista.ccba.uady.mx', 'authors': [{'name': 'J Ruiz-Vega', 'link': 'https://scholar.google.com/citations?user=FBlQ15sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=FBlQ15sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'FBlQ15sAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Oaxaca Mezcal, a Natural growth stage cluster the Mezcal de Oaxaca, a natural cluster in growth stage",https://www.globalmediajournal.com/open-access/oaxaca-mezcal-a-natural-growth-stage-cluster-the-mezcal-de-oaxaca-a-natural-cluster-in-growth-stage.php?aid=76376,… of the cluster of mezcal of Oaxaca Central Valleys region was … of companies producing mezcal representing the cluster … Turismo y Desarrollo Económico del Gobierno de Oaxaca. …,"UG Curiel-Áviles, A López-Salinas… - Global Media …, 2016 - globalmediajournal.com","{'summary': 'UG Curiel-Áviles, A López-Salinas… - Global Media …, 2016 - globalmediajournal.com', 'authors': [{'name': 'UG Curiel-Áviles', 'link': 'https://scholar.google.com/citations?user=8JArxS4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=8JArxS4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '8JArxS4AAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Impacto del manejo del producto y prevención de la contaminación en la ventaja competitiva en negocios de mezcal de Oaxaca,https://revistadyo.es/DyO/index.php/dyo/article/view/606,"… 2) Se estudio un contexto en subsistencia en un país en vías de desarrollo, el contexto de los negocios de mezcal regularmente ha sido muy poco analizado aun cuando la actividad es …","M González-Cruz, PS Sánchez-Medina… - Dirección y …, 2021 - revistadyo.es","{'summary': 'M González-Cruz, PS Sánchez-Medina… - Dirección y …, 2021 - revistadyo.es'}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Estudios preliminares para el establecimiento de un signo distintivo de protección, para los mezcales provenientes de agaves silvestres de la Mixteca Alta de Oaxaca …",http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/516,"… : La tesis se desarrolló como un diagnóstico socio-ambiental, económico y productivo de la cadena agave-mezcal para una microrregión de la Mixteca Alta del Estado de Oaxaca, …",KM Yescas Bazán - 2020 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'KM Yescas Bazán - 2020 - literatura.ciidiroaxaca.ipn.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Denominación de origen Mezcal en Oaxaca: sus transformaciones en los canales de comercialización y la evolución del consumo,http://publicaciones.eco.uaslp.mx/VOL19/Volumen_11.0_3.PDF,Perspectivas_XI_I (1).3.3 Page 1 Denominación de origen Mezcal en Oaxaca: sus transformaciones en los canales de comercialización y la evolución del consumo Nadia Viridiana …,NVV Vera - publicaciones.eco.uaslp.mx,{'summary': 'NVV Vera - publicaciones.eco.uaslp.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Proactividad ambiental y desempeño en la industria del mezcal del estado de Oaxaca y la influencia de los stakeholders,http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/249,"… También se encontró que la proactividad ambiental se relaciona positiva y significativamente con el desempeño de los negocios de mezcal en el estado de Oaxaca (r=0.638, p≤0.01). …",DJ Ramos Baños - 2015 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'DJ Ramos Baños - 2015 - literatura.ciidiroaxaca.ipn.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Sustentabilidad y agricultura en la “región del mezcal” de Oaxaca* Sustainability and agriculture in the “mezcal region” of Oaxaca,https://pdfs.semanticscholar.org/fbad/dc036b925bd407a4522847584f8c012fb7cf.pdf,"… del estado de Oaxaca, en el que se ubica la “región del mezcal” … desarrollo del cultivo, el porcentaje restante indica que los utilizan al menos dos veces durante el ciclo de desarrollo …","JA Bautista, MA Smit - pdfs.semanticscholar.org","{'summary': 'JA Bautista, MA Smit - pdfs.semanticscholar.org', 'authors': [{'name': 'MA Smit', 'link': 'https://scholar.google.com/citations?user=C7PhklgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=C7PhklgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'C7PhklgAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Compuestos volátiles aromáticos generados durante la elaboración de mezcal de Agave angustifolia y Agave potatorum,http://www.scielo.org.mx/scielo.php?pid=S0187-73802009000400005&script=sci_arttext,"… En el Estado de Oaxaca se produce el mezcal de forma artesanal, bebida … mezcal de alta demanda. Debido a la naturaleza artesanal del proceso de producción del mezcal, en Oaxaca …","AM Vera Guzmán, PA Santiago García… - Revista fitotecnia …, 2009 - scielo.org.mx","{'summary': 'AM Vera Guzmán, PA Santiago García… - Revista fitotecnia …, 2009 - scielo.org.mx', 'authors': [{'name': 'PA Santiago García', 'link': 'https://scholar.google.com/citations?user=3syePVUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=3syePVUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '3syePVUAAAAJ'}]}",2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
"Evaluación de sustentabilidad en sistemas de producción de maguey-mezcal artesanal en el Municipio de Villa Sola de Vega, Oaxaca",http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/469,"… entre la pérdida de la autosuficiencia alimentaria, el deterioro de los recursos naturales y condiciones socio-económicas desfavorables, el objetivo del análisis fue el desarrollo de …",AC Ríos Colín - 2016 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'AC Ríos Colín - 2016 - literatura.ciidiroaxaca.ipn.mx'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
Proactividad ambiental y desempeño en la industria del mezcal del estado de Oaxaca y la influencia de los stakeholders,https://www.lareferencia.info/vufind/Record/MX_2860859dd139a40b03f4dbd1d31fd702,"… de 5 distritos del estado de Oaxaca; 43 en el distrito de … de los negocios de mezcal en el estado de Oaxaca(r=0.638, … de la comunidad contribuyen al desarrollo de estrategias de …",DJR Baños - 2015 - lareferencia.info,{'summary': 'DJR Baños - 2015 - lareferencia.info'},2022-03-17 10:37:54 UTC,mezcal desarrollo oaxaca
